"","score","text"
"210",-1,"Also:  some Polish politicians are comparing #abortion to the massacre in #Newtown, saying it's the same... #facepalm #AshamedByProxy"
"211",1,"RT @SOHLTC: #Abortion is murder! We will not rest until every human is protect by love and by law! #prolife #tcot"
"212",-1,"RT @ShelbyKnox: RT @jljacobson BREAKING: Rick Perry Says Legislature Will Determine Punishment 4 Women Seeking Later #Abortion: http://t.co/hWWihZYf  #texas"
"213",1,"Comparing 6-7 yo child to an embryo sure is the very same thing, right. Shut up, please. http://t.co/3Vf4r4hK #abortion is not #holocaust"
"214",-2,"#Insane split personality of humanity is beautifully illustrated by any #abortion supporter who says:""I didn't kill #child,I aborted #fetus"""
"215",1,"RT @SOHLTC: #Abortion is murder! We will not rest until every human is protect by love and by law! #prolife #tcot"
"216",0,"RT @LeDroit1: “@mary_o_regan: Group of Irish medics would rather give up medicine than perform an #abortion http://t.co/Yzc2U9cG”

Be a dermatologist then"
"217",-2,"@FitzgeraldFrncs Abortion for threat of suicide with no medical verification as per X case is #abortion on demand up to birth."
"218",0,"RT @PPact: #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/UWk2448R via @ThinkProgress"
"219",0,"RT @Forbidden_Truth: #Society wants #abortion legal,so women can carry out this form of #murder to feel more #empowered,to better cope w/societal #enslavement."
"220",0,"RT @PPact: #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/UWk2448R via @ThinkProgress"
"221",0,"RT @JaySekulow: Court upheld the rights of #prolife pharmacy owners to refuse to stock #abortion pills http://t.co/uXFxa1Ks #ReligiousLiberty @ACLJ"
"222",0,"RT @LeDroit1: “@mary_o_regan: Group of Irish medics would rather give up medicine than perform an #abortion http://t.co/Yzc2U9cG”

Be a dermatologist then"
"223",0,"RT @JaySekulow: Court upheld the rights of #prolife pharmacy owners to refuse to stock #abortion pills http://t.co/uXFxa1Ks #ReligiousLiberty @ACLJ"
"224",0,"RT @JaySekulow: Court upheld the rights of #prolife pharmacy owners to refuse to stock #abortion pills http://t.co/uXFxa1Ks #ReligiousLiberty @ACLJ"
"225",0,"RT @JaySekulow: Court upheld the rights of #prolife pharmacy owners to refuse to stock #abortion pills http://t.co/uXFxa1Ks #ReligiousLiberty @ACLJ"
"226",0,"#Society wants #abortion legal,so women can carry out this form of #murder to feel more #empowered,to better cope w/societal #enslavement."
"227",0,"RT @JaySekulow: Court upheld the rights of #prolife pharmacy owners to refuse to stock #abortion pills http://t.co/uXFxa1Ks #ReligiousLiberty @ACLJ"
"228",0,"@Colbanister @worldmist1 #GeorgeCarlin - #ProLife, #Abortion and The Sanctity Of Life http://t.co/rw4p1Fq4 #GOP #AntiWomen #GunControl #NRA"
"229",0,"RT @Ladyfuckwit: Pro-life, to me, suggests keeping a woman alive.  #Ireland #abortion"
"230",1,"RT @SOHLTC: #Abortion is murder! We will not rest until every human is protect by love and by law! #prolife #tcot"
"231",1,"Amazingly,#society praises women who choose to carry to term when their #health is #endangered,BUT insists #abortion must remain a #right."
"232",0,"Court upheld the rights of #prolife pharmacy owners to refuse to stock #abortion pills http://t.co/uXFxa1Ks #ReligiousLiberty @ACLJ"
"233",1,"RT @rhrealitycheck: What If We Regulated Guns and Ammunition Like We Regulate #Abortion? http://t.co/MK0qWK95 #guncontrol #Newtown #prochoice #NRA"
"234",0,"RT @Ladyfuckwit: Pro-life, to me, suggests keeping a woman alive.  #Ireland #abortion"
"235",0,"“@mary_o_regan: Group of Irish medics would rather give up medicine than perform an #abortion http://t.co/Yzc2U9cG”

Be a dermatologist then"
"236",-1,"It is impossible to #justify #abortion in all other situations,where life/health of woman is not directly #threatened by #womb-trapped child"
"237",-2,"RT @alvedaking: For #women who hunger for some resolution of past abuse, the fight 4 #abortion #rights can offer the illusion of power. http://t.co/DidSlm6h"
"238",1,"#Abortion is murder! We will not rest until every human is protect by love and by law! #prolife #tcot"
"239",1,"Can we have all pro #rhbill #abortion #divorce #samesex leave  #Catholic Church?We don't need hyporcrites,we have enough heretics @Pontifex"
"240",-1,"Of course #abortion is 100% #justified in the RARE cases where the womb-trapped #child poses a severe,legitimate medical threat to the woman"
"241",-1,"#Abortion can only b 2 things:A proactive form of #murder impossible to justify,or necessary medical procedure to save/protect life of woman"
"242",0,"RT @Ladyfuckwit: Pro-life, to me, suggests keeping a woman alive.  #Ireland #abortion"
"243",0,"RT @Ladyfuckwit: Pro-life, to me, suggests keeping a woman alive.  #Ireland #abortion"
"244",0,"Fascinating how ppl who support #abortion r even more strident than #warmongerers &amp; DP supporters,in #refusing to admit they support #murder"
"245",0,"RT @mary_o_regan: Group of medics defend Irish medical guidelines and say they would rather give up medicine than perform an #abortion. http://t.co/CiklMAZk"
"246",0,"RT @Ladyfuckwit: Pro-life, to me, suggests keeping a woman alive.  #Ireland #abortion"
"247",0,"Pro-life, to me, suggests keeping a woman alive.  #Ireland #abortion"
"248",0,"Why does mainstream media report on CDC #abortion stats when they are inaccurate? Reform reporting system: http://t.co/0JDiHphW #prolife"
"249",0,"Obama Hasn’t Shed Any Tears Over Pre-Natal Murders, Quite The Opposite. He Promotes It #abortion #prolife #tcot #lnyhbt http://t.co/PAPUsEeZ"
"250",-1,"Typical liberal rightly horrified by murder of innocent children in #CT. But, then embrace lateTerm #Abortion 

#criticalThought #p2 #tcot"
"251",0,"RT @h0peis_near: @Blondey_chickk is a faggot cause her name is blondey chick #abortion"
"252",-1,"RT @crankyfatfem: not the onion: ""#Huckabee Blames ‘Tax-Funded #Abortion Pills’ For #Newtown #Massacre"" http://t.co/wzjLVUOs"
"253",2,"RT @alvedaking: Fr. Denis to be mass homilist &amp; lead rosary #prolife procession 2 #abortion mill, Dec. 28 in NY @ Holy Innocents Parish http://t.co/FzQP2wjS"
"254",1,"RT @LilaGraceRose: How many #prolife doctors will give up medicine if #abortion is forced on them? Will pro-aborts say ""good riddance""? http://t.co/uw2AH0gU"
"255",0,"NEW study from @LozierInstitute Why we need realtime reporting on #abortion trends in the US http://t.co/7JuJ3quP #prolife #congress"
"256",-1,"Dear #abortion supporters:So,killing hundreds of #children every day INSIDE a womb is ok,but killing 20 children INSIDE #school is a horror?"
"257",-2,"Women who abort are nearly 4 times more likely 2 abuse alcohol or drugs http://t.co/BIbhIWXL #abortion #tcot #prolife"
"258",0,"RT @mary_o_regan: Group of medics defend Irish medical guidelines and say they would rather give up medicine than perform an #abortion. http://t.co/CiklMAZk"
"259",1,"RT @HarliceSurel: US funded #ICCL now the lead campaigner for #abortion received over 7m since 2001 http://t.co/4w8h0UsD  #ireland #prolife #savita"
"260",1,"Attn:#abortion lovers,#warmongerers,animal #hunters,death penalty supporters or euthanasists:U support 1 form of #murder,u must support all."
"261",0,"RT @mary_o_regan: Group of medics defend Irish medical guidelines and say they would rather give up medicine than perform an #abortion. http://t.co/CiklMAZk"
"262",0,"RT @ABCandX: Irish doctors and med students in yesterday's @Independent_ie: We'd rather give up medicine than perform an #abortion
http://t.co/7tStH4qN"
"263",-1,"not the onion: ""#Huckabee Blames ‘Tax-Funded #Abortion Pills’ For #Newtown #Massacre"" http://t.co/wzjLVUOs"
"264",2,"Fr. Denis to be mass homilist &amp; lead rosary #prolife procession 2 #abortion mill, Dec. 28 in NY @ Holy Innocents Parish http://t.co/FzQP2wjS"
"265",1,"RT @spud_planter: Am I right in believing the Irish minister for children would allow violence to unborn children via #abortion? Be #prolife"
"266",3,"Mercy, mercy, mercy to the weakest among us...  #abortion #catholic #lifeissacred"
"267",1,"Support End Abortion Now! ProLife, with a #twibbon 2 Twitter &amp; Facebook! http://t.co/9YyGo454 #prolife #abortion #tcot"
"268",-1,"@MiaFarrow gets me on #guncontrol and the murder of the kids but supports #Abortion rights that kills million kids not yet born"
"269",1,"RT @HarliceSurel: US funded #ICCL now the lead campaigner for #abortion received over 7m since 2001 http://t.co/4w8h0UsD  #ireland #prolife #savita"
"270",-1,"RT @Grimkjell: How the Council of Europe is imposing #abortion on #Ireland and #Poland @ECLJ_Official @zenitenglish #Savita
http://t.co/oi7jAflm"
"271",0,"MT @aisfororg: Five states where it's harder to get an #abortion than it is to get a gun. http://t.co/wHuzt3R2 #p2 #fem2 #reprojustice"
"272",1,"Putting a child up for adoption? Consider http://t.co/8gZApBeR. http://t.co/RbtSQKmw #adoption #abortion #lds #faith #Jesus #Christ #God"
"273",1,"RT @rhrealitycheck: What If We Regulated Guns and Ammunition Like We Regulate #Abortion? http://t.co/MK0qWK95 #guncontrol #Newtown #prochoice #NRA"
"274",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"275",0,"11 Things Harder to Get Than Guns: #Abortion, Drugs &amp; More. http://t.co/Gy2JPld7 via @TheDailyBeast #guncontrol #prochoice #Newtown"
"276",-1,"RT @Grimkjell: How the Council of Europe is imposing #abortion on #Ireland and #Poland @ECLJ_Official @zenitenglish #Savita
http://t.co/oi7jAflm"
"277",1,"RT @rhrealitycheck: What If We Regulated Guns and Ammunition Like We Regulate #Abortion? http://t.co/MK0qWK95 #guncontrol #Newtown #prochoice #NRA"
"278",0,"11 Things Harder to Get Than Guns: According to state law, a woman wanting an abortion must see a coun... http://t.co/7cSIsRCV #abortion"
"279",0,"One Day Will We Look Back on Abortion As We Now Do Slavery? #abortion #prolife http://t.co/LXXoW65Y"
"280",1,"RT @rhrealitycheck: What If We Regulated Guns and Ammunition Like We Regulate #Abortion? http://t.co/MK0qWK95 #guncontrol #Newtown #prochoice #NRA"
"281",1,"RT @rhrealitycheck: What If We Regulated Guns and Ammunition Like We Regulate #Abortion? http://t.co/MK0qWK95 #guncontrol #Newtown #prochoice #NRA"
"282",1,"RT @HarliceSurel: US funded #ICCL now the lead campaigner for #abortion received over 7m since 2001 http://t.co/4w8h0UsD  #ireland #prolife #savita"
"283",0,"RT @PPact: #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/UWk2448R via @ThinkProgress"
"284",1,"US funded #ICCL now the lead campaigner for #abortion received over 7m since 2001 http://t.co/4w8h0UsD  #ireland #prolife #savita"
"285",-3,"@MeratFred You moron! What about the thousands killed daily thru #ABORTION? Or killed by Drones overseas? You know Nothing of Gods Grace!!!!"
"286",0,"@Blondey_chickk is a faggot cause her name is blondey chick #abortion"
"287",0,"RT @PPact: #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/UWk2448R via @ThinkProgress"
"288",-1,"Fyi child massacres happen everyday #abortion #defendthedefenseless"
"289",-1,"RT @RHTPorg: RHTP's @morgmeneshets voted4 her daughter &amp;2 stop denying #abortion coverage. RT <U+200F>@amprog VIDEO:What women voted4 in 12 http://t.co/GyZS4T3e"
"290",0,"RT @PPact: #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/UWk2448R via @ThinkProgress"
"291",0,"RT @rhrealitycheck: BREAKING: @GovernorPerry says #TX Legislature Will Work Out Punishment for Women Seeking Later #Abortion. http://t.co/jrzG7fwS"
"292",0,"RT @KrystinaJ1: Five #States Where It’s Harder To Get An #Abortion Than It Is To Get A #Gun http://t.co/ulbYi7q9 via @thinkprogress -cc @natlwow"
"293",0,"RT @womensmediacntr: ""Not all bans are created equal."" @AmandaMarcotte on why #abortion and #gunregulation are two different animals | http://t.co/6den3ULL"
"294",-1,"RT @goldengirl_1975: Fuck you, Perry. RT @PPact: #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/pxuaAEAA via @ThinkProgress"
"295",0,"RT @PPact: #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/UWk2448R via @ThinkProgress"
"296",0,"RT @KrystinaJ1: Five #States Where It’s Harder To Get An #Abortion Than It Is To Get A #Gun http://t.co/ulbYi7q9 via @thinkprogress -cc @natlwow"
"297",-2,"RT @alvedaking: For #women who hunger for some resolution of past abuse, the fight 4 #abortion #rights can offer the illusion of power. http://t.co/DidSlm6h"
"298",0,"RT @PPact: #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/UWk2448R via @ThinkProgress"
"299",0,"RT @womensmediacntr: ""Not all bans are created equal."" @AmandaMarcotte on why #abortion and #gunregulation are two different animals | http://t.co/6den3ULL"
"300",-1,"Fuck you, Perry. RT @PPact: #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/pxuaAEAA via @ThinkProgress"
"301",-1,"2 bad he's not trying 2 help the already born!  #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/RuDk38Lx"
"302",0,"Get him out of office RT @PPact: #TX Gov Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/v2EMixwa via @ThinkProgress"
"303",0,"RT @PPact: #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/UWk2448R via @ThinkProgress"
"304",1,"What If We Regulated Guns and Ammunition Like We Regulate #Abortion? http://t.co/F6vPCM50 #news #p2"
"305",0,"Five #States Where It’s Harder To Get An #Abortion Than It Is To Get A #Gun http://t.co/ulbYi7q9 via @thinkprogress -cc @natlwow"
"306",0,"RT @PPact: #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/UWk2448R via @ThinkProgress"
"307",0,"RT @PPact: #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/UWk2448R via @ThinkProgress"
"308",0,"RT @PPact: #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/UWk2448R via @ThinkProgress"
"309",0,"RT @PPact: #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/UWk2448R via @ThinkProgress"
"310",1,"RT @rhrealitycheck: What If We Regulated Guns and Ammunition Like We Regulate #Abortion? http://t.co/MK0qWK95 #guncontrol #Newtown #prochoice #NRA"
"311",-1,"#dronestrikes + #abortion = 1000's of innocent children murdered per day. Guns aren't the problem."
"312",1,"RT @RHRealitycheck What If We Regulated Guns and Ammunition Like We Regulate #Abortion? http://t.co/1m7LOt9Y #guncontrol #prochoice"
"313",1,"RT @rhrealitycheck: What If We Regulated Guns and Ammunition Like We Regulate #Abortion? http://t.co/CNyI0QaA"
"314",0,"RT @PPact: #TX Gov. Rick Perry: Outlawing All Access To #Abortion Is ‘My Goal’ http://t.co/UWk2448R via @ThinkProgress"
"315",1,"What If We Regulated Guns and Ammunition Like We Regulate #Abortion? http://t.co/MK0qWK95 #guncontrol #Newtown #prochoice #NRA"
"316",-2,"RT @alvedaking: For #women who hunger for some resolution of past abuse, the fight 4 #abortion #rights can offer the illusion of power. http://t.co/DidSlm6h"
